Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,25/09/2021,West,Oregon,Portland,Women's Athletic Footwear,49.0,52,2.548,1.172,46.0,Online
West Gear,1128299,25/09/2021,West,Oregon,Portland,Men's Apparel,58.0,59,3.422,1.814,53.0,Online
West Gear,1128299,25/09/2021,West,Oregon,Portland,Women's Apparel,41.0,73,2.993,1.257,42.0,Online
West Gear,1128299,24/10/2021,West,Oregon,Portland,Men's Street Footwear,38.0,102,3.876,1.822,47.0,Online
West Gear,1128299,24/10/2021,West,Oregon,Portland,Men's Athletic Footwear,50.0,142,7.1,3.266,46.0,Online
West Gear,1128299,24/10/2021,West,Oregon,Portland,Women's Street Footwear,46.0,91,4.186,2.051,49.0,Online
West Gear,1128299,24/10/2021,West,Oregon,Portland,Women's Athletic Footwear,44.0,81,3.564,1.711,48.0,Online
West Gear,1128299,24/10/2021,West,Oregon,Portland,Men's Apparel,51.0,75,3.825,2.066,54.0,Online
West Gear,1128299,24/10/2021,West,Oregon,Portland,Women's Apparel,58.0,105,6.09,2.619,43.0,Online
West Gear,1128299,24/11/2021,West,Oregon,Portland,Men's Street Footwear,44.0,173,7.612,3.502,46.0,Online
West Gear,1128299,24/11/2021,West,Oregon,Portland,Men's Athletic Footwear,48.0,195,9.36,4.68,50.0,Online
West Gear,1128299,24/11/2021,West,Oregon,Portland,Women's Street Footwear,42.0,128,5.376,2.688,50.0,Online
West Gear,1128299,24/11/2021,West,Oregon,Portland,Women's Athletic Footwear,51.0,131,6.681,3.073,46.0,Online
West Gear,1128299,24/11/2021,West,Oregon,Portland,Men's Apparel,68.0,111,7.548,4.076,54.0,Online
West Gear,1128299,24/11/2021,West,Oregon,Portland,Women's Apparel,76.0,149,11.324,4.756,42.0,Online
West Gear,1128299,23/12/2021,West,Oregon,Portland,Men's Street Footwear,61.0,188,11.468,5.505,48.0,Online
West Gear,1128299,23/12/2021,West,Oregon,Portland,Men's Athletic Footwear,72.0,218,15.696,7.377,47.0,Online
West Gear,1128299,23/12/2021,West,Oregon,Portland,Women's Street Footwear,67.0,165,11.055,4.975,45.0,Online
West Gear,1128299,23/12/2021,West,Oregon,Portland,Women's Athletic Footwear,67.0,143,9.581,4.311,45.0,Online
West Gear,1128299,23/12/2021,West,Oregon,Portland,Men's Apparel,72.0,133,9.576,4.788,50.0,Online
West Gear,1128299,23/12/2021,West,Oregon,Portland,Women's Apparel,77.0,173,13.321,5.328,40.0,Online
West Gear,1128299,17/01/2021,West,Oregon,Portland,Men's Street Footwear,33.0,100,3.3,1.683,51.0,Online
West Gear,1128299,17/01/2021,West,Oregon,Portland,Men's Athletic Footwear,42.0,100,4.2,2.268,54.0,Online
West Gear,1128299,17/01/2021,West,Oregon,Portland,Women's Street Footwear,43.0,112,4.816,2.601,54.0,Online
West Gear,1128299,17/01/2021,West,Oregon,Portland,Women's Athletic Footwear,41.0,68,2.788,1.533,55.0,Online
West Gear,1128299,17/01/2021,West,Oregon,Portland,Men's Apparel,46.0,58,2.668,1.574,59.0,Online
West Gear,1128299,17/01/2021,West,Oregon,Portland,Women's Apparel,41.0,122,5.002,2.401,48.0,Online
West Gear,1128299,17/02/2021,West,Oregon,Portland,Men's Street Footwear,33.0,140,4.62,2.449,53.0,Online
West Gear,1128299,17/02/2021,West,Oregon,Portland,Men's Athletic Footwear,41.0,116,4.756,2.426,51.0,Online
West Gear,1128299,17/02/2021,West,Oregon,Portland,Women's Street Footwear,41.0,120,4.92,2.558,52.0,Online
West Gear,1128299,17/02/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,44.0,73,3.212,1.767,55.0,Online
West Gear,1128299,17/02/2021,South,Louisiana,New Orleans,Men's Apparel,48.0,51,2.448,1.469,60.0,Online
West Gear,1128299,17/02/2021,South,Louisiana,New Orleans,Women's Apparel,44.0,105,4.62,2.218,48.0,Online
West Gear,1128299,16/03/2021,South,Louisiana,New Orleans,Men's Street Footwear,44.0,147,6.468,3.299,51.0,Online
West Gear,1128299,16/03/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,51.0,101,5.151,2.833,55.0,Online
West Gear,1128299,16/03/2021,South,Louisiana,New Orleans,Women's Street Footwear,56.0,116,6.496,3.573,55.0,Online
West Gear,1128299,16/03/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,50.0,84,4.2,2.31,55.0,Online
West Gear,1128299,16/03/2021,South,Louisiana,New Orleans,Men's Apparel,56.0,39,2.184,1.31,60.0,Online
West Gear,1128299,16/03/2021,South,Louisiana,New Orleans,Women's Apparel,41.0,95,3.895,1.753,45.0,Online
West Gear,1128299,17/04/2021,South,Louisiana,New Orleans,Men's Street Footwear,48.0,142,6.816,3.544,52.0,Online
West Gear,1128299,17/04/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,52.0,88,4.576,2.288,50.0,Online
West Gear,1128299,17/04/2021,South,Louisiana,New Orleans,Women's Street Footwear,52.0,105,5.46,2.785,51.0,Online
West Gear,1128299,17/04/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,39.0,74,2.886,1.53,53.0,Online
West Gear,1128299,17/04/2021,South,Louisiana,New Orleans,Men's Apparel,43.0,53,2.279,1.299,57.0,Online
West Gear,1128299,17/04/2021,South,Louisiana,New Orleans,Women's Apparel,55.0,105,5.775,2.888,50.0,Online
West Gear,1128299,18/05/2021,South,Louisiana,New Orleans,Men's Street Footwear,43.0,160,6.88,3.646,53.0,Online
West Gear,1128299,18/05/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,47.0,100,4.7,2.444,52.0,Online
West Gear,1128299,18/05/2021,South,Louisiana,New Orleans,Women's Street Footwear,49.0,112,5.488,2.799,51.0,Online
West Gear,1128299,18/05/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,44.0,85,3.74,1.907,51.0,Online
West Gear,1128299,18/05/2021,South,Louisiana,New Orleans,Men's Apparel,36.0,65,2.34,1.381,59.0,Online
West Gear,1128299,18/05/2021,South,Louisiana,New Orleans,Women's Apparel,59.0,167,9.853,4.434,45.0,Online
West Gear,1128299,17/06/2021,South,Louisiana,New Orleans,Men's Street Footwear,58.0,248,14.384,7.336,51.0,Online
West Gear,1128299,17/06/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,65.0,210,13.65,7.098,52.0,Online
West Gear,1128299,17/06/2021,South,Louisiana,New Orleans,Women's Street Footwear,83.0,203,16.849,9.267,55.0,Online
West Gear,1128299,17/06/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,82.0,161,13.202,7.261,55.0,Online
West Gear,1128299,17/06/2021,South,Louisiana,New Orleans,Men's Apparel,92.0,117,10.764,6.135,57.0,Online
West Gear,1128299,17/06/2021,South,Louisiana,New Orleans,Women's Apparel,100.0,195,19.5,9.36,48.0,Online
West Gear,1128299,16/07/2021,South,Louisiana,New Orleans,Men's Street Footwear,86.0,270,23.22,12.307,53.0,Online
West Gear,1128299,16/07/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,92.0,203,18.676,10.272,55.0,Online
West Gear,1128299,16/07/2021,South,Louisiana,New Orleans,Women's Street Footwear,90.0,196,17.64,9.526,54.0,Online
West Gear,1128299,16/07/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,86.0,168,14.448,7.802,54.0,Online
West Gear,1128299,16/07/2021,South,Louisiana,New Orleans,Men's Apparel,86.0,189,16.254,9.427,58.0,Online
West Gear,1128299,16/07/2021,South,Louisiana,New Orleans,Women's Apparel,103.0,163,16.789,8.059,48.0,Online
West Gear,1128299,17/08/2021,South,Louisiana,New Orleans,Men's Street Footwear,86.0,255,21.93,11.184,51.0,Online
West Gear,1128299,17/08/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,77.0,239,18.403,9.386,51.0,Online
West Gear,1128299,17/08/2021,South,Louisiana,New Orleans,Women's Street Footwear,70.0,189,13.23,7.277,55.0,Online
West Gear,1128299,17/08/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,74.0,128,9.472,5.02,53.0,Online
West Gear,1128299,17/08/2021,South,Louisiana,New Orleans,Men's Apparel,64.0,138,8.832,5.211,59.0,Online
West Gear,1128299,17/08/2021,South,Louisiana,New Orleans,Women's Apparel,63.0,90,5.67,2.778,49.0,Online
West Gear,1128299,18/09/2021,South,Louisiana,New Orleans,Men's Street Footwear,43.0,145,6.235,3.429,55.0,Online
West Gear,1128299,18/09/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,46.0,125,5.75,2.933,51.0,Online
West Gear,1128299,18/09/2021,South,Louisiana,New Orleans,Women's Street Footwear,43.0,78,3.354,1.744,52.0,Online
West Gear,1128299,18/09/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,41.0,63,2.583,1.317,51.0,Online
West Gear,1128299,18/09/2021,South,Louisiana,New Orleans,Men's Apparel,51.0,77,3.927,2.16,55.0,Online
West Gear,1128299,18/09/2021,South,Louisiana,New Orleans,Women's Apparel,39.0,75,2.925,1.463,50.0,Online
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Men's Street Footwear,34.0,112,3.808,2.056,54.0,Online
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,45.0,155,6.975,3.836,55.0,Online
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Women's Street Footwear,42.0,100,4.2,2.1,50.0,Online
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,36.0,105,3.78,1.89,50.0,Online
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Men's Apparel,47.0,95,4.465,2.634,59.0,Online
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Women's Apparel,50.0,108,5.4,2.538,47.0,Online
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Men's Street Footwear,39.0,188,7.332,3.666,50.0,Online
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,42.0,210,8.82,4.586,52.0,Online
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Women's Street Footwear,38.0,137,5.206,2.707,52.0,Online
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,48.0,125,6.0,3.0,50.0,Online
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Men's Apparel,68.0,119,8.092,4.451,55.0,Online
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Women's Apparel,81.0,174,14.094,6.765,48.0,Online
West Gear,1128299,16/12/2021,South,Louisiana,New Orleans,Men's Street Footwear,69.0,240,16.56,8.611,52.0,Online
West Gear,1128299,16/12/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,72.0,216,15.552,7.776,50.0,Online
Foot Locker,1128299,16/12/2021,South,Louisiana,New Orleans,Women's Street Footwear,69.0,162,11.178,5.813,52.0,Online
Foot Locker,1128299,16/12/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,72.0,156,11.232,6.065,54.0,Online
Foot Locker,1128299,16/12/2021,South,Louisiana,New Orleans,Men's Apparel,82.0,131,10.742,6.23,58.0,Online
Foot Locker,1128299,16/12/2021,South,Louisiana,New Orleans,Women's Apparel,87.0,175,15.225,6.851,45.0,Online
Foot Locker,1197831,05/01/2021,South,Louisiana,New Orleans,Men's Street Footwear,19.0,182,3.458,1.487,43.0,Online
Foot Locker,1197831,05/01/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,28.0,196,5.488,2.47,45.0,Online
Foot Locker,1197831,05/01/2021,South,Louisiana,New Orleans,Women's Street Footwear,28.0,119,3.332,1.333,40.0,Online
Foot Locker,1197831,05/01/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,33.0,133,4.389,2.326,53.0,Online
Foot Locker,1197831,05/01/2021,South,Louisiana,New Orleans,Men's Apparel,36.0,85,3.06,1.132,37.0,Online
West Gear,1197831,05/01/2021,South,Louisiana,New Orleans,Women's Apparel,34.0,143,4.862,2.917,60.0,Online
Foot Locker,1197831,04/02/2021,South,Louisiana,New Orleans,Men's Street Footwear,23.0,163,3.749,1.5,40.0,Online
Foot Locker,1197831,04/02/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,32.0,174,5.568,2.339,42.0,Online
Foot Locker,1197831,04/02/2021,South,Louisiana,New Orleans,Women's Street Footwear,34.0,128,4.352,1.784,41.0,Online
Foot Locker,1197831,04/02/2021,West,Idaho,Boise,Women's Athletic Footwear,32.0,109,3.488,1.884,54.0,Online
Foot Locker,1197831,04/02/2021,West,Idaho,Boise,Men's Apparel,39.0,70,2.73,956.0,35.0,Online
Foot Locker,1197831,04/02/2021,West,Idaho,Boise,Women's Apparel,34.0,131,4.454,2.45,55.0,Online
Foot Locker,1197831,06/03/2021,West,Idaho,Boise,Men's Street Footwear,28.0,156,4.368,1.966,45.0,Online
Foot Locker,1197831,06/03/2021,West,Idaho,Boise,Men's Athletic Footwear,36.0,169,6.084,2.799,46.0,Online
Foot Locker,1197831,06/03/2021,West,Idaho,Boise,Women's Street Footwear,28.0,113,3.164,1.55,49.0,Online
Foot Locker,1197831,06/03/2021,West,Idaho,Boise,Women's Athletic Footwear,33.0,105,3.465,2.01,58.0,Online
West Gear,1197831,06/03/2021,West,Idaho,Boise,Men's Apparel,37.0,75,2.775,1.249,45.0,Online
West Gear,1197831,06/03/2021,West,Idaho,Boise,Women's Apparel,33.0,116,3.828,2.488,65.0,Online
West Gear,1197831,05/04/2021,West,Idaho,Boise,Men's Street Footwear,19.0,195,3.705,1.741,47.0,Online
West Gear,1197831,05/04/2021,West,Idaho,Boise,Men's Athletic Footwear,29.0,195,5.655,2.714,48.0,Online
West Gear,1197831,05/04/2021,West,Idaho,Boise,Women's Street Footwear,24.0,138,3.312,1.557,47.0,Online
West Gear,1197831,05/04/2021,West,Idaho,Boise,Women's Athletic Footwear,29.0,113,3.277,1.802,55.0,Online
West Gear,1197831,05/04/2021,West,Idaho,Boise,Men's Apparel,34.0,72,2.448,1.053,43.0,Online
West Gear,1197831,05/04/2021,West,Idaho,Boise,Women's Apparel,28.0,138,3.864,2.357,61.0,Online
West Gear,1197831,05/05/2021,West,Idaho,Boise,Men's Street Footwear,18.0,203,3.654,1.827,50.0,Online
West Gear,1197831,05/05/2021,West,Idaho,Boise,Men's Athletic Footwear,28.0,196,5.488,2.634,48.0,Online
West Gear,1197831,05/05/2021,West,Idaho,Boise,Women's Street Footwear,23.0,167,3.841,1.805,47.0,Online
West Gear,1197831,05/05/2021,West,Idaho,Boise,Women's Athletic Footwear,33.0,130,4.29,2.36,55.0,Online
West Gear,1197831,05/05/2021,West,Idaho,Boise,Men's Apparel,47.0,120,5.64,2.256,40.0,Online
West Gear,1197831,05/05/2021,West,Idaho,Boise,Women's Apparel,42.0,218,9.156,5.768,63.0,Online
West Gear,1197831,04/06/2021,West,Idaho,Boise,Men's Street Footwear,42.0,195,8.19,4.013,49.0,Online
West Gear,1197831,04/06/2021,West,Idaho,Boise,Men's Athletic Footwear,46.0,188,8.648,4.151,48.0,Online
West Gear,1197831,04/06/2021,West,Idaho,Boise,Women's Street Footwear,47.0,174,8.178,3.925,48.0,Online
West Gear,1197831,04/06/2021,West,Idaho,Boise,Women's Athletic Footwear,48.0,143,6.864,4.05,59.0,Online
West Gear,1197831,04/06/2021,West,Idaho,Boise,Men's Apparel,52.0,117,6.084,2.616,43.0,Online
West Gear,1197831,04/06/2021,West,Idaho,Boise,Women's Apparel,55.0,231,12.705,7.75,61.0,Online
West Gear,1197831,06/07/2021,West,Idaho,Boise,Men's Street Footwear,48.0,217,10.416,5.208,50.0,Online
West Gear,1197831,06/07/2021,West,Idaho,Boise,Men's Athletic Footwear,52.0,202,10.504,5.462,52.0,Online
West Gear,1197831,06/07/2021,West,Idaho,Boise,Women's Street Footwear,46.0,241,11.086,6.097,55.0,Online
West Gear,1197831,06/07/2021,West,Idaho,Boise,Women's Athletic Footwear,47.0,137,6.439,4.121,64.0,Online
West Gear,1197831,06/07/2021,West,Idaho,Boise,Men's Apparel,53.0,131,6.943,3.333,48.0,Online
Foot Locker,1197831,06/07/2021,West,Idaho,Boise,Women's Apparel,64.0,208,13.312,9.185,69.0,Online
Foot Locker,1197831,08/08/2021,West,Idaho,Boise,Men's Street Footwear,46.0,210,9.66,5.313,55.0,Online
Foot Locker,1197831,08/08/2021,West,Idaho,Boise,Men's Athletic Footwear,53.0,195,10.335,5.478,53.0,Online
Foot Locker,1197831,08/08/2021,West,Idaho,Boise,Women's Street Footwear,46.0,250,11.5,6.095,53.0,Online
Foot Locker,1197831,08/08/2021,West,Idaho,Boise,Women's Athletic Footwear,48.0,124,5.952,3.869,65.0,Online
Sports Direct,1197831,08/08/2021,West,Idaho,Boise,Men's Apparel,52.0,133,6.916,3.181,46.0,Online
Sports Direct,1197831,08/08/2021,West,Idaho,Boise,Women's Apparel,54.0,196,10.584,7.197,68.0,Online
Sports Direct,1197831,05/09/2021,West,Idaho,Boise,Men's Street Footwear,50.0,176,8.8,4.4,50.0,Online
Sports Direct,1197831,05/09/2021,West,Idaho,Boise,Men's Athletic Footwear,50.0,188,9.4,4.888,52.0,Online
Sports Direct,1197831,05/09/2021,West,Idaho,Boise,Women's Street Footwear,56.0,182,10.192,5.3,52.0,Online
Sports Direct,1197831,05/09/2021,West,Idaho,Boise,Women's Athletic Footwear,55.0,116,6.38,4.019,63.0,Online
Sports Direct,1197831,05/09/2021,West,Idaho,Boise,Men's Apparel,50.0,104,5.2,2.392,46.0,Online
Sports Direct,1197831,05/09/2021,West,Idaho,Boise,Women's Apparel,49.0,181,8.869,5.942,67.0,Online
Sports Direct,1197831,04/10/2021,West,Idaho,Boise,Men's Street Footwear,36.0,167,6.012,3.066,51.0,Online
Sports Direct,1197831,04/10/2021,West,Idaho,Boise,Men's Athletic Footwear,37.0,173,6.401,3.457,54.0,Online
Sports Direct,1197831,04/10/2021,West,Idaho,Boise,Women's Street Footwear,41.0,131,5.371,2.739,51.0,Online
Sports Direct,1197831,04/10/2021,West,Idaho,Boise,Women's Athletic Footwear,44.0,101,4.444,2.889,65.0,Online
Sports Direct,1197831,04/10/2021,West,Idaho,Boise,Men's Apparel,32.0,91,2.912,1.398,48.0,Online
Sports Direct,1197831,04/10/2021,West,Idaho,Boise,Women's Apparel,42.0,142,5.964,3.936,66.0,Online
Sports Direct,1197831,05/11/2021,West,Idaho,Boise,Men's Street Footwear,33.0,182,6.006,3.303,55.0,Online
Sports Direct,1197831,05/11/2021,West,Idaho,Boise,Men's Athletic Footwear,32.0,189,6.048,3.145,52.0,Online
Sports Direct,1197831,05/11/2021,West,Idaho,Boise,Women's Street Footwear,58.0,150,8.7,4.698,54.0,Online
Sports Direct,1197831,05/11/2021,West,Idaho,Boise,Women's Athletic Footwear,54.0,122,6.588,4.019,61.0,Online
Sports Direct,1197831,05/11/2021,West,Idaho,Boise,Men's Apparel,54.0,106,5.724,2.862,50.0,Online
Sports Direct,1197831,05/11/2021,West,Idaho,Boise,Women's Apparel,63.0,163,10.269,6.88,67.0,Online
Foot Locker,1197831,04/12/2021,West,Idaho,Boise,Men's Street Footwear,54.0,233,12.582,6.794,54.0,Online
Foot Locker,1197831,04/12/2021,West,Idaho,Boise,Men's Athletic Footwear,51.0,209,10.659,5.756,54.0,Online
Foot Locker,1197831,04/12/2021,West,Idaho,Boise,Women's Street Footwear,56.0,176,9.856,5.125,52.0,Online
Foot Locker,1197831,04/12/2021,West,Idaho,Boise,Women's Athletic Footwear,59.0,142,8.378,5.446,65.0,Online
Foot Locker,1197831,04/12/2021,West,Idaho,Boise,Men's Apparel,50.0,133,6.65,3.259,49.0,Online
Foot Locker,1197831,04/12/2021,West,Idaho,Boise,Women's Apparel,60.0,196,11.76,8.114,69.0,Online
Foot Locker,1128299,23/01/2021,West,Idaho,Boise,Men's Street Footwear,29.0,119,3.451,1.656,48.0,Online
Foot Locker,1128299,23/01/2021,West,Idaho,Boise,Men's Athletic Footwear,37.0,106,3.922,2.0,51.0,Online
Foot Locker,1128299,23/01/2021,West,Idaho,Boise,Women's Street Footwear,37.0,106,3.922,1.922,49.0,Online
Foot Locker,1128299,23/01/2021,West,Idaho,Boise,Women's Athletic Footwear,38.0,77,2.926,1.346,46.0,Online
Foot Locker,1128299,23/01/2021,West,Idaho,Boise,Men's Apparel,42.0,63,2.646,1.191,45.0,Online
Foot Locker,1128299,23/01/2021,West,Idaho,Boise,Women's Apparel,36.0,111,3.996,1.399,35.0,Online
Foot Locker,1128299,23/02/2021,West,Idaho,Boise,Men's Street Footwear,29.0,143,4.147,2.074,50.0,Online
Foot Locker,1128299,23/02/2021,West,Idaho,Boise,Men's Athletic Footwear,38.0,113,4.294,2.319,54.0,Online
Foot Locker,1128299,23/02/2021,West,Idaho,Boise,Women's Street Footwear,38.0,105,3.99,1.875,47.0,Online
Foot Locker,1128299,23/02/2021,West,Arizona,Phoenix,Women's Athletic Footwear,38.0,63,2.394,1.149,48.0,Online
Foot Locker,1128299,23/02/2021,West,Arizona,Phoenix,Men's Apparel,42.0,44,1.848,813.0,44.0,Online
Foot Locker,1128299,23/02/2021,West,Arizona,Phoenix,Women's Apparel,38.0,88,3.344,1.204,36.0,Online
Foot Locker,1128299,22/03/2021,West,Arizona,Phoenix,Men's Street Footwear,37.0,145,5.365,2.522,47.0,Online
Foot Locker,1128299,22/03/2021,West,Arizona,Phoenix,Men's Athletic Footwear,48.0,95,4.56,2.508,55.0,Online
Foot Locker,1128299,22/03/2021,West,Arizona,Phoenix,Women's Street Footwear,49.0,91,4.459,2.23,50.0,Online
Foot Locker,1128299,22/03/2021,West,Arizona,Phoenix,Women's Athletic Footwear,47.0,68,3.196,1.47,46.0,Online
Foot Locker,1128299,22/03/2021,West,Arizona,Phoenix,Men's Apparel,54.0,31,1.674,686.0,41.0,Online
Foot Locker,1128299,22/03/2021,West,Arizona,Phoenix,Women's Apparel,47.0,88,4.136,1.654,40.0,Online
Foot Locker,1128299,23/04/2021,West,Arizona,Phoenix,Men's Street Footwear,48.0,130,6.24,2.808,45.0,Online
Foot Locker,1128299,23/04/2021,West,Arizona,Phoenix,Men's Athletic Footwear,53.0,90,4.77,2.385,50.0,Online
Foot Locker,1128299,23/04/2021,West,Arizona,Phoenix,Women's Street Footwear,50.0,102,5.1,2.55,50.0,Online
Foot Locker,1128299,23/04/2021,West,Arizona,Phoenix,Women's Athletic Footwear,46.0,75,3.45,1.725,50.0,Online
Foot Locker,1128299,23/04/2021,West,Arizona,Phoenix,Men's Apparel,50.0,39,1.95,819.0,42.0,Online
Foot Locker,1128299,23/04/2021,West,Arizona,Phoenix,Women's Apparel,67.0,94,6.298,2.267,36.0,Online
Foot Locker,1128299,24/05/2021,West,Arizona,Phoenix,Men's Street Footwear,47.0,147,6.909,3.247,47.0,Online
Foot Locker,1128299,24/05/2021,West,Arizona,Phoenix,Men's Athletic Footwear,53.0,113,5.989,3.234,54.0,Online
Foot Locker,1128299,24/05/2021,West,Arizona,Phoenix,Women's Street Footwear,50.0,120,6.0,2.82,47.0,Online
Foot Locker,1128299,24/05/2021,West,Arizona,Phoenix,Women's Athletic Footwear,49.0,90,4.41,2.205,50.0,Online
Foot Locker,1128299,24/05/2021,West,Arizona,Phoenix,Men's Apparel,51.0,58,2.958,1.213,41.0,Online
Foot Locker,1128299,24/05/2021,West,Arizona,Phoenix,Women's Apparel,64.0,98,6.272,2.258,36.0,Online
Foot Locker,1128299,23/06/2021,West,Arizona,Phoenix,Men's Street Footwear,48.0,156,7.488,3.669,49.0,Online
Foot Locker,1128299,23/06/2021,West,Arizona,Phoenix,Men's Athletic Footwear,51.0,138,7.038,3.66,52.0,Online
Foot Locker,1128299,23/06/2021,West,Arizona,Phoenix,Women's Street Footwear,51.0,138,7.038,3.167,45.0,Online
Foot Locker,1128299,23/06/2021,West,Arizona,Phoenix,Women's Athletic Footwear,46.0,95,4.37,2.185,50.0,Online
Foot Locker,1128299,23/06/2021,West,Arizona,Phoenix,Men's Apparel,51.0,68,3.468,1.457,42.0,Online
Foot Locker,1128299,23/06/2021,West,Arizona,Phoenix,Women's Apparel,69.0,131,9.039,3.525,39.0,Online
Foot Locker,1128299,22/07/2021,West,Arizona,Phoenix,Men's Street Footwear,49.0,196,9.604,4.706,49.0,Online
Foot Locker,1128299,22/07/2021,West,Arizona,Phoenix,Men's Athletic Footwear,50.0,142,7.1,3.621,51.0,Online
Foot Locker,1128299,22/07/2021,West,Arizona,Phoenix,Women's Street Footwear,51.0,133,6.783,3.188,47.0,Online
Foot Locker,1128299,22/07/2021,West,Arizona,Phoenix,Women's Athletic Footwear,48.0,101,4.848,2.182,45.0,Online
Foot Locker,1128299,22/07/2021,West,Arizona,Phoenix,Men's Apparel,52.0,128,6.656,2.862,43.0,Online
Foot Locker,1128299,22/07/2021,West,Arizona,Phoenix,Women's Apparel,67.0,123,8.241,3.132,38.0,Online
Foot Locker,1128299,23/08/2021,West,Arizona,Phoenix,Men's Street Footwear,50.0,163,8.15,4.075,50.0,Online
Foot Locker,1128299,23/08/2021,West,Arizona,Phoenix,Men's Athletic Footwear,57.0,161,9.177,4.589,50.0,Online
Foot Locker,1128299,23/08/2021,West,Arizona,Phoenix,Women's Street Footwear,54.0,113,6.102,2.99,49.0,Online
Foot Locker,1128299,23/08/2021,West,Arizona,Phoenix,Women's Athletic Footwear,52.0,112,5.824,2.854,49.0,Online
Foot Locker,1128299,23/08/2021,West,Arizona,Phoenix,Men's Apparel,59.0,116,6.844,2.806,41.0,Online
Foot Locker,1128299,23/08/2021,West,Arizona,Phoenix,Women's Apparel,65.0,94,6.11,2.444,40.0,Online
Foot Locker,1128299,24/09/2021,West,Arizona,Phoenix,Men's Street Footwear,41.0,167,6.847,3.355,49.0,Online
Foot Locker,1128299,24/09/2021,West,Arizona,Phoenix,Men's Athletic Footwear,45.0,161,7.245,3.84,53.0,Online
Foot Locker,1128299,24/09/2021,West,Arizona,Phoenix,Women's Street Footwear,43.0,128,5.504,2.477,45.0,Online
Foot Locker,1128299,24/09/2021,West,Arizona,Phoenix,Women's Athletic Footwear,41.0,113,4.633,2.178,47.0,Online
Foot Locker,1128299,24/09/2021,West,Arizona,Phoenix,Men's Apparel,54.0,105,5.67,2.495,44.0,Online
Foot Locker,1128299,24/09/2021,West,Arizona,Phoenix,Women's Apparel,56.0,119,6.664,2.466,37.0,Online
Foot Locker,1128299,23/10/2021,West,Arizona,Phoenix,Men's Street Footwear,41.0,135,5.535,2.657,48.0,Online
Foot Locker,1128299,23/10/2021,West,Arizona,Phoenix,Men's Athletic Footwear,47.0,145,6.815,3.612,53.0,Online
Foot Locker,1128299,23/10/2021,West,Arizona,Phoenix,Women's Street Footwear,44.0,91,4.004,1.922,48.0,Online
Foot Locker,1128299,23/10/2021,West,Arizona,Phoenix,Women's Athletic Footwear,43.0,90,3.87,1.896,49.0,Online
Foot Locker,1128299,23/10/2021,West,Arizona,Phoenix,Men's Apparel,53.0,69,3.657,1.463,40.0,Online
Foot Locker,1128299,23/10/2021,West,Arizona,Phoenix,Women's Apparel,56.0,85,4.76,1.809,38.0,Online
Foot Locker,1128299,23/11/2021,West,Arizona,Phoenix,Men's Street Footwear,42.0,135,5.67,2.665,47.0,Online
Foot Locker,1128299,23/11/2021,West,Arizona,Phoenix,Men's Athletic Footwear,46.0,147,6.762,3.516,52.0,Online
Foot Locker,1128299,23/11/2021,West,Arizona,Phoenix,Women's Street Footwear,44.0,105,4.62,2.125,46.0,Online
Foot Locker,1128299,23/11/2021,West,Arizona,Phoenix,Women's Athletic Footwear,42.0,98,4.116,1.935,47.0,Online
Foot Locker,1128299,23/11/2021,West,Arizona,Phoenix,Men's Apparel,53.0,87,4.611,1.891,41.0,Online
